Combination,RCE,Unavailability,Best Redundancy,Best Combination,Before Redundancy RCE
"[[1], [2], [3], [4, 5, 6], [7, 8], [9], [10]]",0.016688593732944196,0.0018586132147891954,"(3, 3, 2, 3, 2)","[[1], [2, 3], [4, 5], [6, 7, 8], [9, 10]]",0.016532434990433286
"[[1], [2], [3], [4, 5, 6, 7], [8], [9], [10]]",0.01725994101945345,0.0018586132147891954,"(3, 3, 2, 3, 2)","[[1, 2], [3], [4, 5], [6, 7, 8], [9, 10]]",0.016532434990433286
"[[1], [2], [3, 4], [5], [6], [7], [8, 9, 10]]",0.0166885937329441,0.0018586132147891954,"(3, 2, 2, 3, 3)","[[1], [2, 3], [4, 5], [6, 7], [8, 9, 10]]",0.016532434990433265
"[[1], [2], [3, 4], [5], [6], [7, 8], [9, 10]]",0.01629160825620214,0.0018586132147891954,"(2, 3, 2, 3, 3)","[[1, 2], [3], [4, 5], [6, 7], [8, 9, 10]]",0.016532434990433265
"[[1], [2], [3, 4], [5], [6], [7, 8, 9], [10]]",0.016688593732944117,0.0032798797864305174,"(2, 2, 2, 2, 3, 2, 2, 2)","[[1], [2], [3], [4, 5], [6, 7], [8], [9], [10]]",0.016327913706647115
"[[1], [2], [3, 4], [5], [6, 7], [8], [9, 10]]",0.016291608256202232,0.0032798797864306284,"(2, 2, 2, 2, 3, 2, 2, 2)","[[1], [2], [3, 4], [5], [6, 7], [8], [9], [10]]",0.016327913706647115
"[[1], [2], [3, 4], [5], [6, 7], [8, 9], [10]]",0.016291608256202315,0.0032798797864305174,"(2, 3, 2, 2, 2, 2, 2, 2)","[[1], [2, 3], [4], [5], [6, 7], [8], [9], [10]]",0.01632791370664711
"[[1], [2], [3, 4], [5], [6, 7, 8], [9], [10]]",0.016688593732944196,0.0032798797864305174,"(3, 2, 2, 2, 2, 2, 2, 2)","[[1, 2], [3], [4], [5], [6, 7], [8], [9], [10]]",0.01632791370664711
"[[1], [2], [3, 4], [5, 6], [7], [8], [9, 10]]",0.016291608256202204,0.0032798797864306284,"(2, 2, 2, 2, 2, 2, 2, 3)","[[1], [2], [3], [4], [5], [6, 7], [8], [9, 10]]",0.0163279137066471
"[[1], [2], [3, 4], [5, 6], [7], [8, 9], [10]]",0.01629160825620228,0.0032798797864306284,"(2, 2, 2, 2, 2, 2, 3, 2)","[[1], [2], [3], [4], [5], [6, 7], [8, 9], [10]]",0.0163279137066471
"[[1], [2], [3, 4], [5, 6], [7, 8], [9], [10]]",0.016291608256202326,0.0032798797864306284,"(2, 3, 2, 2, 2, 2, 2, 2)","[[1, 2], [3, 4], [5], [6], [7], [8], [9], [10]]",0.0163279137066471
"[[1], [2], [3, 4], [5, 6, 7], [8], [9], [10]]",0.016688593732944148,0.0032798797864305174,"(2, 3, 2, 2, 2, 2, 2, 2)","[[1], [2, 3], [4, 5], [6], [7], [8], [9], [10]]",0.01632791370664708
"[[1], [2], [3, 4, 5], [6], [7], [8], [9, 10]]",0.016688593732944085,0.0032798797864305174,"(3, 2, 2, 2, 2, 2, 2, 2)","[[1, 2], [3], [4, 5], [6], [7], [8], [9], [10]]",0.01632791370664708
"[[1], [2], [3, 4, 5], [6], [7], [8, 9], [10]]",0.016688593732944162,0.0032798797864306284,"(2, 2, 2, 2, 2, 2, 2, 3)","[[1], [2], [3], [4], [5], [6], [7, 8], [9, 10]]",0.016327913706647077
"[[1], [2], [3, 4, 5], [6], [7, 8], [9], [10]]",0.016688593732944196,0.0032798797864306284,"(2, 2, 2, 3, 2, 2, 2, 2)","[[1], [2], [3, 4], [5, 6], [7], [8], [9], [10]]",0.016327913706647074
"[[1], [2], [3, 4, 5], [6, 7], [8], [9], [10]]",0.01668859373294413,0.0032798797864305174,"(2, 3, 2, 2, 2, 2, 2, 2)","[[1], [2, 3], [4], [5, 6], [7], [8], [9], [10]]",0.016327913706647067
"[[1], [2], [3, 4, 5, 6], [7], [8], [9], [10]]",0.01725994101945348,0.0032798797864305174,"(3, 2, 2, 2, 2, 2, 2, 2)","[[1, 2], [3], [4], [5, 6], [7], [8], [9], [10]]",0.016327913706647067
"[[1], [2, 3], [4], [5], [6], [7], [8, 9, 10]]",0.01668859373294409,0.0032798797864306284,"(2, 2, 2, 2, 2, 3, 2, 2)","[[1], [2], [3], [4], [5, 6], [7, 8], [9], [10]]",0.016327913706647032
"[[1], [2, 3], [4], [5], [6], [7, 8], [9, 10]]",0.016291608256202128,0.0032798797864306284,"(2, 2, 2, 2, 2, 3, 2, 2)","[[1], [2], [3], [4, 5], [6], [7, 8], [9], [10]]",0.016327913706647032
"[[1], [2, 3], [4], [5], [6], [7, 8, 9], [10]]",0.016688593732944103,0.0032798797864306284,"(2, 2, 3, 2, 2, 2, 2, 2)","[[1], [2], [3, 4], [5], [6], [7, 8], [9], [10]]",0.016327913706647032
"[[1], [2, 3], [4], [5], [6, 7], [8], [9, 10]]",0.01629160825620222,0.0032798797864305174,"(2, 3, 2, 2, 2, 2, 2, 2)","[[1], [2, 3], [4], [5], [6], [7, 8], [9], [10]]",0.016327913706647025
"[[1], [2, 3], [4], [5], [6, 7], [8, 9], [10]]",0.016291608256202305,0.0032798797864305174,"(3, 2, 2, 2, 2, 2, 2, 2)","[[1, 2], [3], [4], [5], [6], [7, 8], [9], [10]]",0.016327913706647025
"[[1], [2, 3], [4], [5], [6, 7, 8], [9], [10]]",0.016688593732944186,0.0032798797864305174,"(2, 2, 2, 2, 2, 2, 2, 3)","[[1], [2], [3], [4], [5, 6], [7], [8], [9, 10]]",0.01632791370664702
"[[1], [2, 3], [4], [5, 6], [7], [8], [9, 10]]",0.016291608256202194,0.0032798797864305174,"(2, 2, 2, 2, 2, 2, 3, 2)","[[1], [2], [3], [4], [5, 6], [7], [8, 9], [10]]",0.01632791370664702
"[[1], [2, 3], [4], [5, 6], [7], [8, 9], [10]]",0.01629160825620227,0.0032798797864305174,"(2, 2, 2, 2, 2, 2, 2, 3)","[[1], [2], [3], [4, 5], [6], [7], [8], [9, 10]]",0.01632791370664702
"[[1], [2, 3], [4], [5, 6], [7, 8], [9], [10]]",0.016291608256202315,0.0032798797864305174,"(2, 2, 2, 2, 2, 2, 3, 2)","[[1], [2], [3], [4, 5], [6], [7], [8, 9], [10]]",0.01632791370664702
"[[1], [2, 3], [4], [5, 6, 7], [8], [9], [10]]",0.01668859373294414,0.0032798797864305174,"(2, 2, 3, 2, 2, 2, 2, 2)","[[1], [2], [3, 4], [5], [6], [7], [8], [9, 10]]",0.01632791370664702
"[[1], [2, 3], [4, 5], [6], [7], [8], [9, 10]]",0.01629160825620221,0.0032798797864305174,"(2, 2, 3, 2, 2, 2, 2, 2)","[[1], [2], [3, 4], [5], [6], [7], [8, 9], [10]]",0.01632791370664702
"[[1], [2, 3], [4, 5], [6], [7], [8, 9], [10]]",0.016291608256202277,0.0032798797864304063,"(2, 3, 2, 2, 2, 2, 2, 2)","[[1], [2, 3], [4], [5], [6], [7], [8], [9, 10]]",0.01632791370664701
"[[1], [2, 3], [4, 5], [6], [7, 8], [9], [10]]",0.016291608256202322,0.0032798797864304063,"(2, 3, 2, 2, 2, 2, 2, 2)","[[1], [2, 3], [4], [5], [6], [7], [8, 9], [10]]",0.01632791370664701
"[[1], [2, 3], [4, 5], [6, 7], [8], [9], [10]]",0.01629160825620226,0.0032798797864304063,"(3, 2, 2, 2, 2, 2, 2, 2)","[[1, 2], [3], [4], [5], [6], [7], [8], [9, 10]]",0.01632791370664701
"[[1], [2, 3], [4, 5, 6], [7], [8], [9], [10]]",0.01668859373294413,0.0032798797864304063,"(3, 2, 2, 2, 2, 2, 2, 2)","[[1, 2], [3], [4], [5], [6], [7], [8, 9], [10]]",0.01632791370664701
"[[1], [2, 3, 4], [5], [6], [7], [8], [9, 10]]",0.016688593732944085,0.004043050957970085,"(2, 2, 2, 2, 2, 2, 2, 2, 2)","[[1], [2], [3], [4], [5], [6], [7], [8], [9, 10]]",0.016318035149995976
"[[1], [2, 3, 4], [5], [6], [7], [8, 9], [10]]",0.016688593732944162,0.004043050957970085,"(2, 2, 2, 2, 2, 2, 2, 2, 2)","[[1], [2], [3], [4], [5], [6, 7], [8], [9], [10]]",0.016318035149995976
"[[1], [2, 3, 4], [5], [6], [7, 8], [9], [10]]",0.016688593732944196,0.004043050957970085,"(2, 2, 2, 2, 2, 2, 2, 2, 2)","[[1], [2], [3], [4], [5], [6], [7, 8], [9], [10]]",0.016318035149995955
"[[1], [2, 3, 4], [5], [6, 7], [8], [9], [10]]",0.01668859373294413,0.004043050957969974,"(2, 2, 2, 2, 2, 2, 2, 2, 2)","[[1], [2], [3], [4], [5, 6], [7], [8], [9], [10]]",0.016318035149995906
"[[1], [2, 3, 4], [5, 6], [7], [8], [9], [10]]",0.01668859373294413,0.004043050957969974,"(2, 2, 2, 2, 2, 2, 2, 2, 2)","[[1], [2], [3], [4, 5], [6], [7], [8], [9], [10]]",0.016318035149995906
"[[1], [2, 3, 4, 5], [6], [7], [8], [9], [10]]",0.017259941019453443,0.004043050957970085,"(2, 2, 2, 2, 2, 2, 2, 2, 2)","[[1], [2], [3, 4], [5], [6], [7], [8], [9], [10]]",0.016318035149995906
"[[1, 2], [3], [4], [5], [6], [7], [8, 9, 10]]",0.01668859373294409,0.004043050957970085,"(2, 2, 2, 2, 2, 2, 2, 2, 2)","[[1], [2, 3], [4], [5], [6], [7], [8], [9], [10]]",0.0163180351499959
"[[1, 2], [3], [4], [5], [6], [7, 8], [9, 10]]",0.016291608256202128,0.004043050957970085,"(2, 2, 2, 2, 2, 2, 2, 2, 2)","[[1, 2], [3], [4], [5], [6], [7], [8], [9], [10]]",0.0163180351499959
"[[1, 2], [3], [4], [5], [6], [7, 8, 9], [10]]",0.016688593732944103,0.004043050957970085,"(2, 2, 2, 2, 2, 2, 2, 2, 2)","[[1], [2], [3], [4], [5], [6], [7], [8, 9], [10]]",0.01631803514999587
"[[1, 2], [3], [4], [5], [6, 7], [8], [9, 10]]",0.01629160825620222,0.0033699411997032414,"(2, 2, 2, 2, 3, 2, 2)","[[1, 2], [3, 4], [5], [6], [7, 8], [9], [10]]",0.016291608256202347
"[[1, 2], [3], [4], [5], [6, 7], [8, 9], [10]]",0.016291608256202305,0.0033699411997032414,"(2, 2, 2, 2, 3, 2, 2)","[[1], [2], [3, 4], [5, 6], [7, 8], [9], [10]]",0.016291608256202326
"[[1, 2], [3], [4], [5], [6, 7, 8], [9], [10]]",0.016688593732944186,0.0033699411997032414,"(2, 2, 2, 2, 3, 2, 2)","[[1], [2, 3], [4, 5], [6], [7, 8], [9], [10]]",0.016291608256202322
"[[1, 2], [3], [4], [5, 6], [7], [8], [9, 10]]",0.016291608256202194,0.0033699411997032414,"(2, 2, 2, 2, 3, 2, 2)","[[1, 2], [3], [4, 5], [6], [7, 8], [9], [10]]",0.016291608256202322
"[[1, 2], [3], [4], [5, 6], [7], [8, 9], [10]]",0.01629160825620227,0.0033699411997032414,"(2, 2, 2, 2, 2, 3, 2)","[[1], [2], [3], [4, 5], [6, 7], [8, 9], [10]]",0.016291608256202315
"[[1, 2], [3], [4], [5, 6], [7, 8], [9], [10]]",0.016291608256202315,0.0033699411997033524,"(2, 2, 2, 2, 2, 3, 2)","[[1], [2], [3, 4], [5], [6, 7], [8, 9], [10]]",0.016291608256202315
"[[1, 2], [3], [4], [5, 6, 7], [8], [9], [10]]",0.01668859373294414,0.0033699411997032414,"(2, 2, 2, 2, 3, 2, 2)","[[1], [2, 3], [4], [5, 6], [7, 8], [9], [10]]",0.016291608256202315
"[[1, 2], [3], [4, 5], [6], [7], [8], [9, 10]]",0.01629160825620221,0.0033699411997032414,"(2, 2, 2, 2, 3, 2, 2)","[[1, 2], [3], [4], [5, 6], [7, 8], [9], [10]]",0.016291608256202315
"[[1, 2], [3], [4, 5], [6], [7], [8, 9], [10]]",0.016291608256202277,0.0033699411997032414,"(2, 3, 2, 2, 2, 2, 2)","[[1], [2, 3], [4], [5], [6, 7], [8, 9], [10]]",0.016291608256202305
"[[1, 2], [3], [4, 5], [6], [7, 8], [9], [10]]",0.016291608256202322,0.0033699411997032414,"(3, 2, 2, 2, 2, 2, 2)","[[1, 2], [3], [4], [5], [6, 7], [8, 9], [10]]",0.016291608256202305
"[[1, 2], [3], [4, 5], [6, 7], [8], [9], [10]]",0.01629160825620226,0.0033699411997032414,"(2, 2, 2, 2, 2, 3, 2)","[[1, 2], [3, 4], [5], [6], [7], [8, 9], [10]]",0.0162916082562023
"[[1, 2], [3], [4, 5, 6], [7], [8], [9], [10]]",0.01668859373294413,0.0033699411997032414,"(2, 2, 2, 3, 2, 2, 2)","[[1, 2], [3, 4], [5], [6, 7], [8], [9], [10]]",0.016291608256202288
"[[1, 2], [3, 4], [5], [6], [7], [8], [9, 10]]",0.016291608256202236,0.0033699411997032414,"(2, 2, 3, 2, 2, 2, 2)","[[1, 2], [3, 4], [5, 6], [7], [8], [9], [10]]",0.016291608256202288
"[[1, 2], [3, 4], [5], [6], [7], [8, 9], [10]]",0.0162916082562023,0.0033699411997032414,"(2, 2, 2, 2, 2, 3, 2)","[[1], [2], [3, 4], [5, 6], [7], [8, 9], [10]]",0.01629160825620228
"[[1, 2], [3, 4], [5], [6], [7, 8], [9], [10]]",0.016291608256202347,0.0033699411997032414,"(2, 2, 2, 2, 2, 3, 2)","[[1], [2, 3], [4, 5], [6], [7], [8, 9], [10]]",0.016291608256202277
"[[1, 2], [3, 4], [5], [6, 7], [8], [9], [10]]",0.016291608256202288,0.0033699411997032414,"(2, 2, 2, 2, 2, 3, 2)","[[1, 2], [3], [4, 5], [6], [7], [8, 9], [10]]",0.016291608256202277
"[[1, 2], [3, 4], [5, 6], [7], [8], [9], [10]]",0.016291608256202288,0.0033699411997032414,"(2, 2, 2, 2, 2, 3, 2)","[[1], [2, 3], [4], [5, 6], [7], [8, 9], [10]]",0.01629160825620227
"[[1, 2], [3, 4, 5], [6], [7], [8], [9], [10]]",0.016688593732944124,0.0033699411997032414,"(2, 2, 2, 2, 2, 3, 2)","[[1, 2], [3], [4], [5, 6], [7], [8, 9], [10]]",0.01629160825620227
"[[1, 2, 3], [4], [5], [6], [7], [8], [9, 10]]",0.016688593732944085,0.0033699411997032414,"(2, 2, 2, 3, 2, 2, 2)","[[1], [2, 3], [4, 5], [6, 7], [8], [9], [10]]",0.01629160825620226
"[[1, 2, 3], [4], [5], [6], [7], [8, 9], [10]]",0.016688593732944162,0.0033699411997032414,"(2, 2, 2, 3, 2, 2, 2)","[[1, 2], [3], [4, 5], [6, 7], [8], [9], [10]]",0.01629160825620226
"[[1, 2, 3], [4], [5], [6], [7, 8], [9], [10]]",0.016688593732944196,0.0033699411997032414,"(2, 2, 2, 2, 2, 2, 3)","[[1, 2], [3, 4], [5], [6], [7], [8], [9, 10]]",0.016291608256202236
"[[1, 2, 3], [4], [5], [6, 7], [8], [9], [10]]",0.01668859373294413,0.0033699411997032414,"(2, 2, 2, 2, 2, 2, 3)","[[1], [2], [3], [4, 5], [6, 7], [8], [9, 10]]",0.016291608256202232
"[[1, 2, 3], [4], [5, 6], [7], [8], [9], [10]]",0.01668859373294413,0.0033699411997033524,"(2, 2, 2, 2, 2, 2, 3)","[[1], [2], [3, 4], [5], [6, 7], [8], [9, 10]]",0.016291608256202232
"[[1, 2, 3], [4, 5], [6], [7], [8], [9], [10]]",0.016688593732944124,0.0033699411997032414,"(2, 3, 2, 2, 2, 2, 2)","[[1], [2, 3], [4], [5], [6, 7], [8], [9, 10]]",0.01629160825620222
"[[1, 2, 3, 4], [5], [6], [7], [8], [9], [10]]",0.017259941019453443,0.0033699411997032414,"(3, 2, 2, 2, 2, 2, 2)","[[1, 2], [3], [4], [5], [6, 7], [8], [9, 10]]",0.01629160825620222
"[[1], [2], [3], [4], [5], [6], [7], [8, 9, 10]]",0.01667180237587473,0.0033699411997032414,"(2, 2, 2, 2, 2, 2, 3)","[[1], [2, 3], [4, 5], [6], [7], [8], [9, 10]]",0.01629160825620221
"[[1], [2], [3], [4], [5], [6], [7, 8], [9, 10]]",0.016327913706647077,0.0033699411997032414,"(2, 2, 2, 2, 2, 2, 3)","[[1, 2], [3], [4, 5], [6], [7], [8], [9, 10]]",0.01629160825620221
"[[1], [2], [3], [4], [5], [6], [7, 8, 9], [10]]",0.01667180237587473,0.0033699411997032414,"(2, 2, 2, 2, 2, 2, 3)","[[1], [2], [3, 4], [5, 6], [7], [8], [9, 10]]",0.016291608256202204
"[[1], [2], [3], [4], [5], [6, 7], [8], [9, 10]]",0.0163279137066471,0.0033699411997032414,"(2, 2, 2, 2, 2, 2, 3)","[[1], [2, 3], [4], [5, 6], [7], [8], [9, 10]]",0.016291608256202194
"[[1], [2], [3], [4], [5], [6, 7], [8, 9], [10]]",0.0163279137066471,0.0033699411997032414,"(2, 2, 2, 2, 2, 2, 3)","[[1, 2], [3], [4], [5, 6], [7], [8], [9, 10]]",0.016291608256202194
"[[1], [2], [3], [4], [5], [6, 7, 8], [9], [10]]",0.016671802375874737,0.0033699411997033524,"(2, 2, 2, 2, 2, 2, 3)","[[1], [2], [3], [4], [5, 6], [7, 8], [9, 10]]",0.01629160825620214
"[[1], [2], [3], [4], [5, 6], [7], [8], [9, 10]]",0.01632791370664702,0.0033699411997033524,"(2, 2, 2, 2, 2, 2, 3)","[[1], [2], [3], [4, 5], [6], [7, 8], [9, 10]]",0.01629160825620214
"[[1], [2], [3], [4], [5, 6], [7], [8, 9], [10]]",0.01632791370664702,0.0033699411997033524,"(2, 2, 3, 2, 2, 2, 2)","[[1], [2], [3, 4], [5], [6], [7, 8], [9, 10]]",0.01629160825620214
"[[1], [2], [3], [4], [5, 6], [7, 8], [9], [10]]",0.016327913706647032,0.0033699411997032414,"(2, 3, 2, 2, 2, 2, 2)","[[1], [2, 3], [4], [5], [6], [7, 8], [9, 10]]",0.016291608256202128
"[[1], [2], [3], [4], [5, 6, 7], [8], [9], [10]]",0.016671802375874737,0.0033699411997032414,"(3, 2, 2, 2, 2, 2, 2)","[[1, 2], [3], [4], [5], [6], [7, 8], [9, 10]]",0.016291608256202128
"[[1], [2], [3], [4, 5], [6], [7], [8], [9, 10]]",0.01632791370664702,0.003953050370894218,"(2, 2, 2, 2, 2, 2, 2, 2, 2, 2)","[[1], [2], [3], [4], [5], [6], [7], [8], [9], [10]]",0.016276348058184786
"[[1], [2], [3], [4, 5], [6], [7], [8, 9], [10]]",0.01632791370664702,0.0026062542448627157,"(2, 2, 3, 3, 2, 2)","[[1, 2], [3, 4], [5, 6], [7, 8], [9], [10]]",0.01618514790629983
"[[1], [2], [3], [4, 5], [6], [7, 8], [9], [10]]",0.016327913706647032,0.0026062542448628268,"(2, 2, 2, 2, 3, 3)","[[1, 2], [3, 4], [5], [6], [7, 8], [9, 10]]",0.016185147906299782
"[[1], [2], [3], [4, 5], [6, 7], [8], [9], [10]]",0.016327913706647115,0.0026062542448628268,"(2, 2, 2, 2, 3, 3)","[[1], [2], [3, 4], [5, 6], [7, 8], [9, 10]]",0.016185147906299758
"[[1], [2], [3], [4, 5, 6], [7], [8], [9], [10]]",0.016671802375874723,0.0026062542448627157,"(2, 3, 2, 2, 3, 2)","[[1], [2, 3], [4, 5], [6], [7, 8], [9, 10]]",0.01618514790629975
"[[1], [2], [3, 4], [5], [6], [7], [8], [9, 10]]",0.01632791370664702,0.0026062542448627157,"(3, 2, 2, 2, 3, 2)","[[1, 2], [3], [4, 5], [6], [7, 8], [9, 10]]",0.01618514790629975
"[[1], [2], [3, 4], [5], [6], [7], [8, 9], [10]]",0.01632791370664702,0.0026062542448627157,"(2, 3, 2, 2, 3, 2)","[[1], [2, 3], [4], [5, 6], [7, 8], [9, 10]]",0.016185147906299744
"[[1], [2], [3, 4], [5], [6], [7, 8], [9], [10]]",0.016327913706647032,0.0026062542448627157,"(3, 2, 2, 2, 3, 2)","[[1, 2], [3], [4], [5, 6], [7, 8], [9, 10]]",0.016185147906299744
"[[1], [2], [3, 4], [5], [6, 7], [8], [9], [10]]",0.016327913706647115,0.0026062542448627157,"(2, 2, 2, 3, 3, 2)","[[1, 2], [3, 4], [5], [6, 7], [8, 9], [10]]",0.01618514790629973
"[[1], [2], [3, 4], [5, 6], [7], [8], [9], [10]]",0.016327913706647074,0.0026062542448627157,"(2, 2, 3, 2, 3, 2)","[[1, 2], [3, 4], [5, 6], [7], [8, 9], [10]]",0.01618514790629973
"[[1], [2], [3, 4, 5], [6], [7], [8], [9], [10]]",0.016671802375874723,0.0026062542448628268,"(2, 2, 2, 3, 2, 3)","[[1, 2], [3, 4], [5], [6, 7], [8], [9, 10]]",0.016185147906299713
"[[1], [2, 3], [4], [5], [6], [7], [8], [9, 10]]",0.01632791370664701,0.0026062542448627157,"(2, 3, 3, 2, 2, 2)","[[1, 2], [3, 4], [5, 6], [7], [8], [9, 10]]",0.016185147906299713
"[[1], [2, 3], [4], [5], [6], [7], [8, 9], [10]]",0.01632791370664701,0.0026062542448627157,"(2, 2, 2, 3, 3, 2)","[[1], [2, 3], [4, 5], [6, 7], [8, 9], [10]]",0.0161851479062997
"[[1], [2, 3], [4], [5], [6], [7, 8], [9], [10]]",0.016327913706647025,0.0026062542448627157,"(2, 2, 2, 3, 3, 2)","[[1, 2], [3], [4, 5], [6, 7], [8, 9], [10]]",0.0161851479062997
"[[1], [2, 3], [4], [5], [6, 7], [8], [9], [10]]",0.01632791370664711,0.0026062542448627157,"(2, 3, 2, 3, 2, 2)","[[1], [2, 3], [4, 5], [6, 7], [8], [9, 10]]",0.01618514790629968
"[[1], [2, 3], [4], [5, 6], [7], [8], [9], [10]]",0.016327913706647067,0.0026062542448627157,"(3, 2, 2, 3, 2, 2)","[[1, 2], [3], [4, 5], [6, 7], [8], [9, 10]]",0.01618514790629968
"[[1], [2, 3], [4, 5], [6], [7], [8], [9], [10]]",0.01632791370664708,0.002696376525441191,"(2, 2, 2, 3, 3)","[[1, 2], [3, 4], [5, 6], [7, 8], [9, 10]]",0.015965370744500676
